country	time	freq_delta	freq_omi	x_delta	x_omi	var_d	var_o	R_eff_vac	R_eff_boost	R_eff_delta	R_eff_omi	R_vac	R_boost	R_delta	R_omi	Cov	Cdv	Cob	Cdb	Cod	Cdd	Coo	Cdo	model_x_delta	model_x_omi
DENMARK	44567	0.051449224760124854	0.9485507752398532	0.05141739090867725	0.9485826090913227	2.219107466695743e-06	2.2209647421934405e-06	0.19329772891020286	0.5358375980013367	0.06278369851277017	0.04255330272597291	0.8009999999999999	0.5225	0.06433116978252053	0.04336228828505556	0.009687933111506177	0.13117730544259126	0.45958713429054765	0.49426735052407045	0.0035704832983141552	0.04909412106917422	0.034372801582811155	0.003517958922388386	0.1112546963313602	0.8887453036686398
DENMARK	44568	0.04459599344620598	0.9554040065537693	0.04456008396011894	0.9554399160398811	1.8617492949792768e-06	1.8617492949792749e-06	0.19224478136574147	0.5477234579201713	0.06293540305740555	0.04711719085810274	0.8029000000000001	0.5267000000000001	0.06449278435085788	0.046341917711955276	0.009789490875026872	0.13061707614324586	0.46614071555257347	0.5015902025383616	0.003548832904488345	0.04918246965441094	0.03805107261087797	0.0038870144203833903	0.10064682226339972	0.8993531777366003
DENMARK	44569	0.03871466775590978	0.9612853322440656	0.03869035061811738	0.9613096493818826	1.5692758696748879e-06	1.56927586967489e-06	0.19119389359125935	0.5572597258537839	0.06297076920325806	0.05034224589990735	0.8045	0.5305	0.0645893515626595	0.048410729143822884	0.009867906542745188	0.13003499933217488	0.46932907203554824	0.5053957606421858	0.0035171093320159846	0.04917638961125077	0.040632743007289245	0.004130239631308548	0.09108888070719479	0.9089111192928052
DENMARK	44570	0.03359986309181574	0.9664001369081696	0.03356774879385068	0.9664322512061493	1.3262878597388791e-06	1.3278471372563664e-06	0.18870332743937349	0.5666219324706401	0.06293301000697858	0.052571860907377935	0.8059999999999999	0.5365	0.06471753687368684	0.05159357085323928	0.00987026159688812	0.12847201101551067	0.47213329329163994	0.5088059180085963	0.0034793549412824795	0.04911125652167245	0.042399514118953076	0.004280346093184042	0.08245131645748416	0.9175486835425158
DENMARK	44571	0.02910800420790448	0.9708919957920635	0.029085266382843273	0.9709147336171567	1.123595020979681e-06	1.12359502097968e-06	0.18674670397182463	0.5776004719415422	0.06292752591611006	0.056013552596253915	0.8073999999999999	0.5413	0.06480084725849145	0.05398974630970006	0.009876976534728972	0.12724897039284408	0.4769731523541944	0.5143563246777377	0.003445190803932216	0.049073115941836075	0.0451531021482349	0.004538408540590474	0.07465063869293076	0.9253493613070692
DENMARK	44572	0.02513853747612321	0.974861462523853	0.025112735188928627	0.9748872648110714	9.517215720828554e-07	9.517215720828563e-07	0.18438002838406586	0.5878707270060282	0.06287092579185931	0.05859489437184743	0.8088	0.5467	0.06491298711674072	0.05773015015208758	0.009860037800833919	0.12574455462914033	0.48068251105310944	0.5187303897498866	0.00340702105537773	0.04899390618424719	0.04720180124770503	0.0047154105158300885	0.06763350872337048	0.9323664912766295
DENMARK	44573	0.021616643085364172	0.9783833569146265	0.02160987880173794	0.9783901211982621	8.057511321126705e-07	8.071407682125117e-07	0.1816233076774335	0.5986641743051321	0.06284357584837003	0.06263897770970552	0.8099	0.5529	0.06501825386837022	0.06181234863106186	0.00983115762633238	0.12398305053697004	0.48493741128368223	0.5236838581429666	0.0033721740310950735	0.04893922807403056	0.0504414404623274	0.0050227378509543775	0.06131075155564669	0.9386892484443533
DENMARK	44574	0.018485043765902445	0.981514956234093	0.018472721822541966	0.981527278177458	6.793365729262074e-07	6.806885521390309e-07	0.17855909305164921	0.6101249010901397	0.0628065553722062	0.06705258177344013	0.8109000000000001	0.5590999999999999	0.06511400842853089	0.06614626244182012	0.009760553185333762	0.12198655946671255	0.48992328975732485	0.5294114921122667	0.00333708364997777	0.04887729463035229	0.053978698836978145	0.005359749705872248	0.05565242651258262	0.9443475734874174
DENMARK	44575	0.015704070570204922	0.9842959294297909	0.01568844592100406	0.984311554078996	5.700376000586118e-07	5.700376000586113e-07	0.17691153622263417	0.6217091008065868	0.06275699534063899	0.07173727225014288	0.8116	0.5624	0.06518909584416628	0.07013323820473626	0.009721380771511483	0.12091188267234054	0.4948948095674658	0.5351327587721195	0.003301493649141913	0.04880576929951164	0.057732922440258426	0.00571716558068403	0.05059833171369299	0.949401668286307
DENMARK	44576	0.013252929844963622	0.9867470701550235	0.013219709384901124	0.9867802906150989	4.750356875413206e-07	4.76326746571575e-07	0.17479942965860557	0.6314172505711672	0.06268274391815981	0.076040181940977	0.8122	0.5660000000000001	0.06525672276302488	0.07437194183605378	0.009636469465297942	0.11949949327206516	0.49715316286833766	0.5380194381447693	0.0032643104789975563	0.048714747395094155	0.06117136468477729	0.006035624345949702	0.04607240560912984	0.9539275943908702
DENMARK	44577	0.011125100500400774	0.9888748994995927	0.011110711588939629	0.9888892884110604	3.9504073999133354e-07	3.963047789532024e-07	0.1715287202553877	0.6414310286674425	0.06259821075438209	0.08061385426109073	0.813	0.5717	0.06531638178660784	0.07881385524067078	0.009507475201352172	0.11731482854207417	0.4996787974026484	0.5411931794767155	0.003226859454960687	0.0486160024807864	0.06482677048103	0.006374720225526881	0.04201756272476931	0.9579824372752307
FINLAND	44522	0.9893451263976333	0.010654873602365923	0.9895076674737692	0.010492332526230832	8.37953469280858e-06	8.37953469280858e-06	0.5351520433318224	0.03688311143001816	0.014520172801897832	2.7126872350045073e-06	0.7235714285714285	0.040342857142857146	0.015437759294693052	3.3985250481712383e-06	0.0280922414004138	0.3644401447753357	0.0346047962528863	0.03699192676505868	0.0007252953916161829	0.011253682579087177	2.2073738352944654e-06	2.4043983813813275e-07	0.9919148650692322	0.008085134930767764
FINLAND	44523	0.9852975929351008	0.014702407064897638	0.9853168469860897	0.014683153013910355	1.1180493069150245e-05	1.118049306915027e-05	0.5322529192803769	0.03870230426362783	0.014610257020064592	3.7032090091343775e-06	0.7242571428571428	0.042314285714285714	0.015691320440000184	6.129282881442062e-06	0.027789874617264922	0.3623156522832826	0.03639031654043763	0.03889518795223217	0.0007274316306665649	0.011321137705266524	3.012211274122875e-06	3.270629073485093e-07	0.9903096625115658	0.009690337488434229
FINLAND	44524	0.9802490327736215	0.01975096722637811	0.9807121661721068	0.019287833827893175	1.4539831390071836e-05	1.4011910129312769e-05	0.5293508278133368	0.040544120666973965	0.014844616029791771	6.679220558033055e-06	0.7249428571428571	0.04428571428571428	0.015928927217812076	9.674802117272795e-06	0.027491408581012077	0.36019319549056367	0.03817341891858672	0.04079749546150447	0.0007426466078753101	0.011506283331989133	5.4353733960081605e-06	5.923580197519735e-07	0.988397028166294	0.011602971833706004
FINLAND	44525	0.9739928508667118	0.026007149133287874	0.9743406985032074	0.02565930149679259	1.8275485170031466e-05	1.7794560858334692e-05	0.526446038073767	0.042408791574872685	0.015061037190902135	1.0542743414490446e-05	0.7256285714285714	0.04625714285714286	0.01615065261313709	1.4142331153163669e-05	0.027196798303303748	0.3580728985676799	0.039954075662470015	0.04269883651446106	0.0007560861278335623	0.011676647002287672	8.579035226334088e-06	9.346300115829523e-07	0.9861214368906747	0.013878563109325354
FINLAND	44526	0.9662694381340622	0.033730561865939056	0.9663692518874399	0.033630748112560054	2.2305916879855596e-05	2.230591687985559e-05	0.5235388189147917	0.04429654897845433	0.015259596500879978	1.541040771962842e-05	0.7263142857142857	0.048228571428571426	0.01637464937140605	2.0123398768280156e-05	0.02690599917139826	0.3559548858785117	0.04173225882328177	0.044599198177111506	0.0007677802370695064	0.01183231386747116	1.2537346915766363e-05	1.3634620452065708e-06	0.9834184232550176	0.01658157674498238
FINLAND	44527	0.9568541019416561	0.0431458980583447	0.9569251159708416	0.043074884029158385	2.731573120943203e-05	2.7315731209432032e-05	0.5206294388395902	0.046207625894010756	0.015460080883027612	2.1926738974236298e-05	0.727	0.050199999999999995	0.01660104961276999	2.802658502918149e-05	0.026618966948835164	0.3538392819432773	0.04350794022882757	0.04649856735842668	0.000779543254784471	0.011989445485759203	1.7834905634083617e-05	1.936114288487709e-06	0.9802133498750165	0.019786650124983502
FINLAND	44528	0.9456795489943547	0.05432045100564593	0.946119307248236	0.05388069275176395	3.3024568435071414e-05	3.265817023213473e-05	0.517387500832019	0.04814225633071732	0.01566262840767354	3.053665045425741e-05	0.7277142857142856	0.05305714285714285	0.01673798052929501	3.420099276118121e-05	0.026327102029555127	0.3515098296405517	0.045281091484148876	0.048396930808874264	0.0007913872113064863	0.01214815400046729	2.4832769563847826e-05	2.6910441328073136e-06	0.9764223679291482	0.023577632070851787
FINLAND	44529	0.9329227054616558	0.06707729453834578	0.9329192546583851	0.0670807453416149	3.8870135991321935e-05	3.8870135991321935e-05	0.5141781650237771	0.0507116137446807	0.01576707510505499	3.7259341228254234e-05	0.7284285714285714	0.05591428571428571	0.01687263053561319	4.193537707656016e-05	0.02604301720870007	0.3492086482136413	0.04787591034569058	0.05115804235131372	0.0007942423148978618	0.012226742036819687	3.028176331497039e-05	3.2655028232296006e-06	0.9719491140991386	0.0280508859008614
FINLAND	44530	0.9189969893622569	0.0810030106377452	0.9191797346200241	0.08082026537997587	4.505879543044917e-05	4.475437370570765e-05	0.5109698557018731	0.05331305362026303	0.015868485522523713	4.568017703844096e-05	0.7291428571428571	0.05877142857142857	0.017158811345530888	6.251182394154687e-05	0.02576260031093811	0.346911779865779	0.05046730808637016	0.0539178091981184	0.0007968312913804349	0.012302862379252275	3.710854502575626e-05	3.9864467412187536e-06	0.9666843656449776	0.033315634355022335
FINLAND	44531	0.9044479378453436	0.09555206215465867	0.9049295774647887	0.09507042253521127	5.071060923027973e-05	5.043218569961768e-05	0.5077628205052733	0.055946907206202205	0.016134540985585286	6.80980717870655e-05	0.7298571428571429	0.06162857142857142	0.017395171002701704	8.334523694045995e-05	0.0254858079807543	0.3446193368847817	0.05305524521438726	0.05667621329640506	0.0008143401654895976	0.012513284586189544	5.5342624447841634e-05	5.965604196353232e-06	0.9605031884944606	0.03949681150553944
FINLAND	44532	0.889809165953912	0.11019083404608852	0.8901601830663616	0.10983981693363844	5.593537274005905e-05	5.5935372740059066e-05	0.5045569019664121	0.05861350738435763	0.016345697808823206	9.078994023785024e-05	0.7305714285714285	0.06448571428571429	0.017630559944093346	0.00010821333361825851	0.025212583321667148	0.3423311634043777	0.05563968191139865	0.0594332363724457	0.0008267003029931739	0.01267875177156755	7.377498319706357e-05	7.9443862342985e-06	0.9532700424588658	0.04672995754113422
FINLAND	44533	0.8754893978229951	0.1245106021770032	0.8756998880179171	0.12430011198208286	6.094602135684467e-05	6.0946021356844647e-05	0.5013515374563604	0.061313188628651365	0.01655521441553475	0.00011787324132523237	0.7312857142857143	0.06734285714285715	0.017865988002148753	0.00013736791537306104	0.02494285589594355	0.340046835369459	0.05822057803306593	0.06218885992955781	0.0008388002307467549	0.012842769447667482	9.576400062053573e-05	1.0295656638289995e-05	0.9448362572774666	0.05516374272253339
FINLAND	44534	0.8617254796130127	0.13827452038698856	0.8618602091359384	0.13813979086406164	6.552404460324431e-05	6.552404460324433e-05	0.49814818544884104	0.06404628696246058	0.01676418614864317	0.00014962073569215305	0.732	0.0702	0.018107252636744692	0.00017168015834510952	0.02467662531449464	0.33776726905487364	0.06079789310969996	0.06494306524599124	0.0008507428857459409	0.01300623477029737	0.00012152744187809492	1.3039405397196017e-05	0.9350421749604646	0.0649578250395354
FINLAND	44535	0.8485888417021004	0.15141115829790208	0.8489951113525258	0.1510048886474742	6.977410970033187e-05	6.956850442657304e-05	0.4945985307989992	0.06681313991442855	0.016978927613640334	0.00018698018824136233	0.7326142857142857	0.07398571428571428	0.018258215626749102	0.00019590403884173777	0.024404814704886212	0.3352644683667333	0.06337158634700461	0.06769583337281189	0.0008631024568084663	0.013174300566040593	0.0001518333812462461	1.6256494865529493e-05	0.9237258634476339	0.07627413655236615
FINLAND	44536	0.8360103394471993	0.16398966055280254	0.8363832077502691	0.16361679224973089	7.377558883795086e-05	7.358102064577112e-05	0.49094095973887164	0.07025458649985515	0.017094623955511094	0.00021332833969108645	0.7332285714285715	0.07777142857142857	0.018411618516039684	0.00022327525563401135	0.024122386698311078	0.3326832238409136	0.06680572492168936	0.07135270755280669	0.0008663837726519769	0.01326147178457384	0.00017311741390272305	1.8435827879550215e-05	0.9107219027074276	0.08927809729257241
FINLAND	44537	0.8237965389162194	0.17620346108378615	0.8239700374531835	0.1760299625468165	7.760482334541619e-05	7.760482334541619e-05	0.48728408937029005	0.07373891507703793	0.0172123935788476	0.00024309516636377156	0.7338428571428571	0.08155714285714286	0.018573897635149748	0.00025510751464083664	0.023843432653948806	0.3301058936682859	0.07023528525143985	0.07500777887494753	0.0008698588647844323	0.013350340088641577	0.0001971624119454264	2.0897289636004555e-05	0.8958646022932503	0.10413539770674975
FINLAND	44538	0.8116315938623695	0.18836840613763234	0.811965811965812	0.18803418803418803	8.16591699723078e-05	8.148141182684846e-05	0.48363153002713066	0.07726656644612613	0.017339250850305066	0.00027771114109100264	0.7344571428571428	0.08534285714285714	0.018859713272851356	0.0003162411832298648	0.023568026478204007	0.3275348208827766	0.07366021463577199	0.07866102316799975	0.0008741605967081337	0.013446624367169388	0.00022513157420328347	2.3766861842676797e-05	0.8789976449386486	0.12100235506135135
FINLAND	44539	0.7990737448633741	0.20092625513662957	0.7993579454253612	0.20064205457463885	8.581317309294085e-05	8.581317309294087e-05	0.4799837495699327	0.08083798353820278	0.01760019236347605	0.0003442546292062824	0.7350714285714285	0.08912857142857142	0.01911322193102329	0.0003750770174224339	0.02329613347523086	0.32497026484312364	0.07708045994140886	0.0823124159658531	0.0008905962414053007	0.013652265286585434	0.0002791056933449463	2.9491168999252922e-05	0.8599779927711798	0.14002200722882016
FINLAND	44540	0.7855588981903133	0.21444110180968537	0.7859064012910166	0.2140935987089833	9.059083839638369e-05	9.0425644334543e-05	0.47633863902196316	0.08445361135977575	0.01782529209065816	0.00040826916751446996	0.7356857142857143	0.09291428571428571	0.019359207719660085	0.0004369298860035092	0.023027629379064253	0.322410775772395	0.08049596760307606	0.08596193250472452	0.0009036253576099473	0.013828511267761384	0.0003309446507244092	3.491402278746223e-05	0.8386970201104522	0.1613029798895478
FINLAND	44541	0.7704236159688717	0.22957638403112296	0.7706073752711496	0.22939262472885033	9.593361788010841e-05	9.577471146513965e-05	0.4726997027995798	0.08811389693520857	0.01804156857187998	0.0004755467969282643	0.7363	0.0967	0.019614483591838757	0.0005066148445999059	0.022762586287224395	0.31985862832551337	0.08390668362442663	0.08960954772035697	0.0009157383540037095	0.013997443509002528	0.0003853766191891603	4.056386302361305e-05	0.8150851820773951	0.18491481792260492
FINLAND	44542	0.7529620602247171	0.24703793977528213	0.7530120481927711	0.2469879518072289	0.00010185372588680111	0.00010185372588680114	0.4681049466237516	0.09181928924704073	0.018267346522275196	0.0005513336416129532	0.7363324324324324	0.10297142857142856	0.019770557817064733	0.0005531229675664869	0.022475760252693947	0.3166839564432179	0.08731255357909887	0.09325523624521481	0.0009286065786542868	0.014174020369396323	0.000446677751523374	4.691294654661406e-05	0.7891610812405161	0.2108389187594839
FINLAND	44543	0.7325279195370524	0.2674720804629523	0.7328159645232816	0.26718403547671843	0.00010857928242432108	0.00010843644313941107	0.4628527373576151	0.09728480847770254	0.0183843427499833	0.0006018200708956309	0.7363648648648649	0.10924285714285714	0.019942772432232195	0.0006096245444420421	0.02210991803161991	0.31301705315592276	0.09302667404713363	0.0993230933481084	0.0009315110820367196	0.014261757305669873	0.00048726312481958174	5.0891270983773037e-05	0.7610028587959966	0.23899714120400342
FINLAND	44544	0.7086714394237636	0.29132856057624956	0.7086834733893558	0.2913165266106443	0.0001156589400191339	0.0001156589400191339	0.4575951390070254	0.10281895264174204	0.0185183159689537	0.0006631696332023574	0.7363972972972973	0.11551428571428571	0.020253825692542634	0.0007232011883501648	0.021747984790421032	0.3093506717601425	0.09873349909030452	0.10538809653516515	0.0009359662428330535	0.014363354693443551	0.000536659299261385	5.580368104071507e-05	0.7307339907984112	0.26926600920158883
FINLAND	44545	0.6812707185978581	0.3187292814021519	0.6812004530011325	0.3187995469988675	0.00012297077906692208	0.00012297077906692208	0.4523332196903847	0.10842244133099775	0.01880302429367958	0.0007867056746524133	0.7364297297297296	0.12178571428571429	0.020487947940259352	0.0008194467735844828	0.02138993486174263	0.3056854579106067	0.10443294372013298	0.1114502073909739	0.0009540633786791251	0.014587890107890446	0.0006367153463563791	6.62853619254354e-05	0.6985389713744689	0.30146102862553115
FINLAND	44546	0.6506027447408022	0.34939725525920623	0.6504854368932039	0.34951456310679613	0.00012984245190351886	0.00012984245190351886	0.44706715394752716	0.11409599802660673	0.019003208037825133	0.0008912975549840675	0.7364621621621621	0.12805714285714287	0.02074567941056868	0.0009400252221863521	0.02103571122383305	0.3020214642854295	0.11012492222340617	0.11750938702711045	0.0009643272724795772	0.014743304613584892	0.0007211876719898757	7.491948454158518e-05	0.6646809467881651	0.33531905321183486
FINLAND	44547	0.6173202968180206	0.38267970318198496	0.6172413793103448	0.38275862068965516	0.0001357784246996597	0.0001357784246996597	0.441797115208784	0.11984035002010669	0.01922848233265771	0.00102236529709851	0.7364945945945945	0.13432857142857144	0.020979027504183026	0.001065341606243882	0.02068525724607871	0.2983587432565302	0.11580934816266739	0.1235655960775216	0.0009767835091555668	0.01491910429194994	0.0008271461228136924	8.584243161519252e-05	0.62947702091279	0.37052297908721
FINLAND	44548	0.5823402712237187	0.41765972877627966	0.5825635103926097	0.4174364896073903	0.00014040604315915096	0.00014040604315915093	0.4365214403186644	0.12565622833129217	0.019426516706874005	0.0011585376148808928	0.736527027027027	0.1406	0.021220688002605667	0.0012151480653605962	0.020338449172713147	0.29469612575986176	0.12148613437690481	0.12961879469389745	0.0009866663158484823	0.015072579230542636	0.0009371306534646414	9.709019753281272e-05	0.5932945136176341	0.4067054863823659
FINLAND	44549	0.5466780524020507	0.45332194759795086	0.5466126230457441	0.45338737695425596	0.0001434355630493319	0.00014340436017071758	0.43109361956878356	0.13154436762278773	0.019632954827163214	0.0013213417490715005	0.7365594594594594	0.14722000000000002	0.021390088875720283	0.0013366439093125155	0.019991270316817158	0.29093751243059435	0.12715519298244324	0.13566894254103415	0.0009972363315687654	0.015232834824410752	0.0010686957075431067	0.00011060810548808107	0.5565391492603889	0.44346085073961106
FINLAND	44550	0.5112704399973913	0.48872956000262957	0.5112912565141865	0.48870874348581356	0.0001446858758114249	0.00014468587581142493	0.4256568357598172	0.13774593996760737	0.01975995216173446	0.0014532048671761272	0.7365918918918919	0.15384	0.021562909877077836	0.001479952301842635	0.019647487619338645	0.28717666189597657	0.13314080833392572	0.1420559329933091	0.0010005314522304556	0.015328214049606522	0.001174854484470852	0.00012115466194891346	0.519624385488326	0.48037561451167393
FINLAND	44551	0.4768255402451885	0.5231744597548408	0.47685185185185186	0.5231481481481481	0.00014436583520677741	0.00014436583520677741	0.4202120898774294	0.14402442443162106	0.019890023637047876	0.0016087698814970602	0.7366243243243243	0.16046000000000002	0.02184303983574348	0.001747731897007404	0.01930707523264603	0.2834141774369274	0.13911819011738086	0.14843966774572903	0.0010041162245665138	0.015426111945679387	0.001300213765234418	0.00013371578762570396	0.4829570551242166	0.5170429448757834
FINLAND	44552	0.44373165280823773	0.5562683471917866	0.4436741767764298	0.5563258232235702	0.00014259237529646855	0.0001425923752964686	0.4147621407794717	0.15038060323650126	0.020136424230604102	0.0018999434318203526	0.7366567567567568	0.16708	0.02211538335070889	0.00204654804522903	0.018970074611522808	0.2796518344753629	0.14508724418269225	0.1548201032747421	0.0010182416758278768	0.01561889924122979	0.0015360225902574568	0.00015839848361579414	0.44692127560824646	0.5530787243917535
FINLAND	44553	0.41204803320181804	0.5879519667981941	0.4118663594470046	0.5881336405529954	0.00013953482799704804	0.00013953482799704804	0.40930713442144007	0.1568152621782829	0.020373654432566883	0.0022248323312248973	0.7366891891891891	0.17370000000000002	0.02239825587035618	0.002401161082127197	0.018636429403398862	0.27588966839306356	0.15104787562065386	0.16119719552904493	0.0010314102474270194	0.015804080326240595	0.0017990193306274861	0.00018582253676578705	0.41186635944700456	0.5881336405529954
FINLAND	44554	0.3815819597593024	0.6184180402407079	0.38139000574382537	0.6186099942561746	0.00013540739658870734	0.00013548552438950856	0.4066772238429622	0.16332919052349443	0.020621676549535922	0.002610411781619296	0.7367216216216216	0.17385	0.02268818572921357	0.0028148624397677955	0.018383685606357586	0.2739840019917707	0.15699998876476806	0.16757089992465815	0.001045442119437064	0.015997949787935863	0.002111171454156314	0.00021839604916721093	0.37681144328576266	0.6231885567142373
FINLAND	44555	0.3520292319271612	0.6479707680728428	0.35203205495134515	0.6479679450486548	0.00013056982669609518	0.00013056982669609515	0.40404471875204223	0.16546037378908116	0.02087669750098747	0.003060245420797421	0.736754054054054	0.174	0.02284464616112354	0.0030684330062013083	0.01813427860860294	0.27208004171520944	0.15692264647481569	0.1676314910248962	0.001059983307767063	0.016197403329199306	0.0024753205696778774	0.0002563766825480246	0.3429406382404582	0.6570593617595418
FINLAND	44556	0.3231328906759133	0.6768671093240918	0.32287507130633203	0.677124928693668	0.00012471577845708104	0.00012471577845708104	0.4013040813714981	0.16761355200619904	0.020985509760830075	0.0033353171624091933	0.7367864864864865	0.1744	0.023014241134655597	0.003380601926547102	0.017885303905151695	0.2701085516101205	0.15684268098928375	0.16769088247593886	0.00106115590497646	0.01627747427135243	0.0026964497997502153	0.00027805499426474943	0.31057367751449305	0.689426322485507
FINLAND	44557	0.29481055182774013	0.7051894481722656	0.29471890971039183	0.7052810902896082	0.00011792904300790269	0.00011806120926316292	0.39506896892332327	0.1699612764477874	0.02110795972524538	0.003674097596805577	0.7368189189189189	0.183	0.023206430961386502	0.0037831823391715697	0.01754483672001515	0.2658492598117139	0.15699271513547283	0.16799286488330764	0.0010636042627080466	0.016368709495056293	0.002969272345946516	0.00030523228309892354	0.27994810468381026	0.7200518953161897
FINLAND	44558	0.26721218495876364	0.7327878150412429	0.26719278466741825	0.7328072153325818	0.00011027081034111833	0.00011041851186468143	0.3905607330273897	0.17798959345946166	0.021254357077181867	0.004111245524926505	0.7368513513513514	0.1876	0.023560201859507423	0.004629405457301581	0.017254743874755608	0.2627256998977757	0.1647705883680151	0.17629034288228407	0.001068245766374633	0.01647950180184599	0.003321987454898067	0.00034097715290453843	0.2513943865518924	0.7486056134481076
FINLAND	44559	0.2406908534373759	0.7593091465626366	0.2403792526491913	0.7596207473508088	0.00010174329770258812	0.00010190454125766588	0.3860692020034142	0.1833580504229586	0.021576215591634022	0.005031814181706047	0.7368837837837838	0.19219999999999998	0.023891209403396795	0.005537142111924173	0.016968504437159682	0.25961649255473757	0.16881550576876825	0.18068271490180396	0.0010887711822566639	0.016733402612495608	0.004068547585966233	0.00042004500385615327	0.22490739601975762	0.7750926039802424
FINLAND	44560	0.21569923248579548	0.7843007675142123	0.2153846153846154	0.7846153846153846	9.276592051379008e-05	9.293748599709559e-05	0.3784242550601878	0.18879033510363707	0.021872529858646284	0.006019102384250374	0.7369162162162162	0.2041	0.02421157463425236	0.006547800583383595	0.016599391048031188	0.2544424608105233	0.17285342309780563	0.185072217875579	0.0011067781588455744	0.016966263184481745	0.004868526263592823	0.0005041539322845549	0.200561919515582	0.799438080484418
FINLAND	44561	0.19265749181424596	0.8073425081857575	0.1925566343042071	0.8074433656957929	8.37815301029901e-05	8.396012667118262e-05	0.3694087225929211	0.19932234297752446	0.02215650958533008	0.007118203404882658	0.7369486486486486	0.21899999999999997	0.024496342852823295	0.007583242062775727	0.01619513071578649	0.24837185671493534	0.18367748594178607	0.19657792812877814	0.0011234955824996685	0.01718889058983581	0.005758640694549528	0.0005973246036016528	0.1784587514338556	0.8215412485661444
FINLAND	44562	0.1718494027451796	0.8281505972548179	0.17150395778364116	0.8284960422163589	7.491081930600787e-05	7.509348389012572e-05	0.36701839603391456	0.21205506105660724	0.022400943686863777	0.008243871198327079	0.7369810810810811	0.21899999999999997	0.024734926756476233	0.008583041890823026	0.015976814662341313	0.2466511987821661	0.19727926292855943	0.2110037858031892	0.0011364767590752696	0.017379107733082	0.006669248225553136	0.0006917251558357002	0.15854580736476565	0.8414541926352344
FINLAND	44563	0.15337989849056607	0.8466201015094311	0.15309278350515465	0.8469072164948453	6.677004306708392e-05	6.695410689671905e-05	0.36462544077956965	0.21467027299413194	0.022594289946902768	0.009330183549327515	0.7370135135135135	0.21899999999999997	0.024858880715093238	0.009180382022478804	0.01576137937044971	0.24493176945213557	0.19699841977795277	0.2108922031072952	0.0011447249445473687	0.017527548760244926	0.007546567661661688	0.0007813737292139112	0.14050315175503292	0.8594968482449671
FINLAND	44564	0.13718899923726718	0.8628110007627374	0.1371859296482412	0.8628140703517588	5.948037706270804e-05	5.948037706270803e-05	0.36218693476584135	0.21731166994757797	0.02266193396155181	0.009977205961646871	0.737045945945946	0.2191	0.024996465806399942	0.009939818592163516	0.015547611097240295	0.24318537807619403	0.1967143943591217	0.21077913287683792	0.0011415452872820535	0.017573416892345244	0.008064463858039704	0.0008301224458195575	0.12426856741531545	0.8757314325846846
FINLAND	44565	0.12309491400822468	0.8769050859917829	0.1230392156862745	0.8769607843137255	5.2892434847833795e-05	5.2892434847833795e-05	0.35880053910003556	0.2200483359954808	0.022743723706426158	0.010800449328556819	0.7370783783783784	0.2214	0.025231981342922344	0.011421026246507758	0.015310899010607096	0.24082028566029906	0.19652021963724212	0.2107620793025863	0.0011397464905059053	0.01763092276871245	0.00872549139744286	0.0008942269985202201	0.1097142528381354	0.8902857471618646
FINLAND	44566	0.11084201831158932	0.8891579816884175	0.11063218390804598	0.889367816091954	4.708064127154082e-05	4.7259004457547114e-05	0.34544337322432095	0.22432979967073155	0.02293155860910698	0.012410000125481309	0.7371108108108109	0.2465	0.02545348452583674	0.012998973387752164	0.0148036171558129	0.2319179041449361	0.19836999088370988	0.212888953325357	0.0011476319092505326	0.01777500481608716	0.010027060865897601	0.001028732257814266	0.09674487421648725	0.9032551257835127
FINLAND	44567	0.10014367996481294	0.8998563200351946	0.09981255857544517	0.9001874414245549	4.210403548550539e-05	4.210403548550537e-05	0.33974449322187	0.24438543294666645	0.0231033803461967	0.014124275419782215	0.7371432432432432	0.25415	0.025647805030958315	0.014557783221482023	0.01450939914196319	0.2280418884638744	0.2214315220746797	0.23724851530271432	0.0011540263951684267	0.017905984993923815	0.01141235540642055	0.001171028227276358	0.085434586328751	0.914565413671249
FINLAND	44568	0.09071909697635863	0.9092809030236421	0.0906163753449862	0.9093836246550138	3.787169382675554e-05	3.8044692279306245e-05	0.3340608584443253	0.25265979424544865	0.023244830062036766	0.015816864817284008	0.7371756756756757	0.2618	0.025780123983856665	0.015746755366981932	0.014218493202291294	0.2241787666188423	0.22822753415535044	0.24458005650658657	0.0011576492671803297	0.01801217120290422	0.012778175334428874	0.0013095737440615616	0.0754300488774281	0.9245699511225719
FINLAND	44569	0.0823224306543963	0.9176775693456031	0.08204895738893926	0.9179510426110608	3.411230109857683e-05	3.4283836560843015e-05	0.3270155579108135	0.26103337014295247	0.02331795152784052	0.01710537835031888	0.7372081081081081	0.27244999999999997	0.025927671904966094	0.017225633700400637	0.013892316938547566	0.21942455519645562	0.2350127172699001	0.2519071900625693	0.0011550995881814401	0.01806264094138752	0.013812684069111842	0.00140979818632108	0.066615614239666	0.933384385760334
FINLAND	44570	0.074759030392622	0.9252409696073797	0.07447285778375953	0.9255271422162404	3.0922678886172925e-05	3.092267888617294e-05	0.3199584432397025	0.2715763951523106	0.02340695118874465	0.018709067971729148	0.7372405405405406	0.28309999999999996	0.026013727966890596	0.018184931392494663	0.01356826127542514	0.21466503908226883	0.2445786881368275	0.2621555213843132	0.0011540808137703936	0.01812615465583431	0.015103019160873634	0.0015373189305477489	0.0588696592424679	0.9411303407575321
